step,total_loss,data_loss,grad_loss,lambda_grad_eff,rmse_log10,mae_log10,bias_log10,max_abs_log10,p95_abs_log10,p99_abs_log10
6250,3.707625410243054e-06,2.7304081413603853e-06,9.772172927856445,1e-07,0.0011867821253929126,0.0008591617607701504,-0.00021243212569318123,0.0034892895637064214,0.0026198598882182004,0.0032398930290258197
6500,2.2194192297320114e-06,1.2889765912404982e-06,9.304426193237305,1e-07,0.0006729051142442153,0.0005383267176246386,-9.94859380134761e-05,0.0019118113397986747,0.0011724143607326984,0.0016474739211488273
6750,9.760306056705303e-07,1.4587487839889945e-07,8.301556587219238,1e-07,0.00025626860982501013,0.00022011644948806617,9.442536179246222e-06,0.0004464974971813973,0.00042008616681741266,0.0004378031361394718
7000,1.4605486740038032e-06,6.204638793860795e-07,8.400847434997559,1e-07,0.0004601365128320476,0.00032213156766952843,-3.0076911713025755e-05,0.001173702303551849,0.0009241957892057506,0.0010727665967900527
7250,5.508928097697208e-06,4.718412128568161e-06,7.9051594734191895,1e-07,0.00128708841143891,0.0011019721556158046,-0.0009740442588694993,0.002662238821969254,0.0024734336810551464,0.002598400384263985
7500,8.036013241508044e-07,9.881421202118101e-12,8.035914421081543,1e-07,2.0846624322670926e-06,1.733657745108173e-06,5.100554150467522e-07,4.245721179074735e-06,3.700548025431514e-06,4.143407362100503e-06
7750,1.3210338920544018e-06,4.472363173135818e-07,8.73797607421875,1e-07,0.0002555398417901125,0.00019027337323071624,5.29517650063144e-05,0.0007315556096330056,0.0005396313578597044,0.0006821492224041488
8000,8.713874422028312e-07,5.494033317177127e-08,8.164470672607422,1e-07,0.0001462585906604492,0.0001114968561456378,8.68442040816338e-05,0.0003917309417946768,0.0002829119374214705,0.0003787681503625072
8250,2.043898348347284e-06,1.1977198255408439e-06,8.461786270141602,1e-07,0.000692929360091239,0.0005936996878143456,0.00012018200082941632,0.0014310962308101693,0.0012839397411369185,0.0013900743934517476
8500,8.837368454805983e-07,6.781237260611306e-08,8.159244537353516,1e-07,0.00023495387372216147,0.00016884307547856045,-3.5180653248156362e-06,0.0007981268700358868,0.00042178871424347614,0.0006971059605228538
8750,5.371992301661521e-06,4.66177743874141e-06,7.102149486541748,1e-07,0.0013646436966001227,0.0011134425108265994,-2.100939363247094e-05,0.003144701177726361,0.002936757315274807,0.003125361165001017
9000,2.1294449652486946e-06,1.385464997838426e-06,7.439799785614014,1e-07,0.0008700109273452473,0.0006868337904898222,-0.0003501212611921865,0.002303661124733125,0.0016572174705107286,0.002114182781976391
9250,2.234634848718997e-06,1.4658286318081082e-06,7.688061237335205,1e-07,0.000716747827698064,0.0004720593221695644,0.00043186428978067175,0.0025154777533913375,0.0015979626539583507,0.0021656569814998295
9500,9.441890256312035e-07,7.76574182737022e-08,8.665315628051758,1e-07,0.00013396209246867825,0.00011254087576881422,-1.787724741237049e-05,0.00028202044467739995,0.0002408082996186777,0.0002698573935767178
9750,1.589243993294076e-06,8.715621220289904e-07,7.176817893981934,1e-07,0.0006252431122589674,0.0005045227257444955,-0.0003156079588255489,0.0013795774613445388,0.0011447205511050382,0.001303084103953526
10000,7.78935259404534e-07,3.3563241075285077e-10,7.785995960235596,1e-07,7.28291873837459e-06,5.4893964967680136e-06,-2.5211276053059893e-06,2.2541189085956148e-05,1.2011729836114425e-05,1.8432401231542845e-05
