step,total_loss,data_loss,grad_loss,lambda_grad_eff,rmse_log10,mae_log10,bias_log10,max_abs_log10,p95_abs_log10,p99_abs_log10
5750,5.546288957702927e-05,2.9544256108238187e-07,5.516744613647461,1e-05,0.0002076316653899065,0.0001861828739797355,6.906178106077679e-05,0.00037283012506783564,0.00033652337934526595,0.00037121228307535504
6000,5.524543666979298e-05,2.7141641822936435e-08,5.521829605102539,1e-05,0.00011705822705510229,8.78438061168956e-05,1.2185631026218586e-05,0.0003904714877620563,0.00022156035787865844,0.0003409933479862022
6250,5.321265052771196e-05,2.3650684966014524e-08,5.318900108337402,1e-05,8.83752710720135e-05,6.699172165083734e-05,1.807942526964114e-05,0.00023895915653859845,0.00016322340366849982,0.00022663693799012552
6500,5.275127477943897e-05,3.2283889339623784e-08,5.271899223327637,1e-05,0.00012559093583580611,9.700683011791358e-05,-4.975096212689323e-05,0.0003647065242873282,0.0002793456264560841,0.00033743349236774
6750,5.2531690016621724e-05,1.8878198204674845e-07,5.234291076660156,1e-05,0.00025471663656459774,0.00022712553344625012,0.00017440910674526577,0.00048686932611197165,0.00044204643292973235,0.00048426273673802807
7000,5.0404905778123066e-05,6.039944082658621e-07,4.980091094970703,1e-05,0.00045261211843551543,0.0003386736886801245,0.00026046074347013936,0.001068055957759384,0.0009414634998940128,0.0010544300468472122
7250,5.029533349443227e-05,1.1627519569401557e-07,5.017906188964844,1e-05,0.00018527524543791664,0.00015384334997764747,1.951177160650207e-05,0.0004556898905878626,0.0003243540955076617,0.0004318213792462797
7500,4.929628994432278e-05,1.6924948340601986e-06,4.760379791259766,1e-05,0.000872666132607703,0.0006540871497035976,0.0004496169043738449,0.0022917492642964277,0.0016543278787520598,0.0022468057471688313
7750,5.624078039545566e-05,8.031176548684016e-06,4.820960521697998,1e-05,0.0017682502568985958,0.0014232021607782706,0.0012166324060698926,0.0035689756172470055,0.0033809175906895023,0.003501847098503851
8000,7.40177565603517e-05,2.6615558454068378e-05,4.740220069885254,1e-05,0.0032987837315794346,0.0026403469335793857,-0.0018342488710818455,0.008348798509317135,0.006368767213823822,0.007735652040990372
8250,4.751588130602613e-05,3.1134052846937266e-07,4.720454216003418,1e-05,0.0003686909611259167,0.00028358690577706946,1.7018810581586897e-05,0.0011985948153867554,0.0006065894845482589,0.0010012136427531696
8500,4.718877244158648e-05,1.1755321338569047e-06,4.601324081420898,1e-05,0.000561435058236845,0.0004307844569812401,-0.00030561956590994095,0.001571279922801594,0.0011736325523529867,0.0014353180933916918
8750,4.5735745516140014e-05,6.482980552391382e-07,4.508744716644287,1e-05,0.0005892782618481868,0.0004005279320306614,8.994284151762701e-05,0.00201739058568684,0.0012697552994716862,0.001962039391194494
9000,4.517610796028748e-05,4.5732349462923594e-07,4.471878528594971,1e-05,0.00047349227554417477,0.0003038364061244401,-9.851539103105418e-05,0.0014711037422721063,0.0012246265756750128,0.0014104215474885424
9250,0.0001005284721031785,5.610039079328999e-05,4.442808628082275,1e-05,0.003435790905418178,0.002749317799031457,0.0004908362806339656,0.009262871205617529,0.005961523347863725,0.00833752709077932
9500,4.541222006082535e-05,3.483733905795816e-07,4.50638484954834,1e-05,0.000354673365198753,0.0002897172793059238,-0.00013862147391656486,0.0010587897977298866,0.0005703771574864902,0.000878826057797591
9750,8.753059955779463e-05,4.458430703380145e-05,4.2946295738220215,1e-05,0.004084406605509095,0.003521224674946226,0.0014918124510245772,0.008043366260341855,0.006676607947207458,0.0077965499075837545
10000,4.349707160145044e-05,7.672025503779878e-08,4.342035293579102,1e-05,0.0001870621280698702,0.00011674818796180206,-2.8516569016114245e-05,0.0009161183774857307,0.0002868298938325962,0.0006603886647854806
