step,train_mse_norm,rmse_log10,mae_log10,bias_log10,max_abs_log10,p95_abs_log10,p99_abs_log10
5000,0.14466336369514465,0.22038280770901295,0.16267253041272306,-6.318626283940447e-05,0.6609929647618795,0.41218472897359826,0.5827786873549644
5250,0.14492429792881012,0.22079603181993193,0.16542810051053655,0.014449690865310418,0.674084431430094,0.4249224936100433,0.59621060807245
5500,0.14448849856853485,0.2202502073298023,0.16246858187104946,7.5791497015774755e-06,0.6618861173485584,0.4124507622820058,0.5835066552155307
5750,0.1443842351436615,0.22017055451304662,0.1623639322934302,8.342836475544721e-06,0.6623773495443999,0.4128287763961923,0.5839062498860419
6000,0.14425325393676758,0.2200706281159927,0.16234512967697703,-6.37525715688388e-05,0.6629445710283122,0.4132477548755417,0.584303983764435
6250,0.1444012075662613,0.22007789795331598,0.1615269295333333,-0.007869123549631445,0.6567114376458765,0.4119519028218752,0.5776329576197161
6500,0.14382265508174896,0.21974138696126835,0.1622351140431778,7.905269316953509e-06,0.6651868032959403,0.41437418490633804,0.5856333312263934
6750,0.14340980350971222,0.21942504928199108,0.16198668176836928,2.0277102983441642e-05,0.6672362950934367,0.4148065856272264,0.5864983921895889
7000,0.14270152151584625,0.21888143770516919,0.161485646428711,1.228800755654056e-05,0.6706452103018101,0.41492207134258907,0.5876630433817462
7250,0.14149659872055054,0.21795317986761212,0.16067611948353006,0.00014260151020682006,0.6750135021440755,0.41450225448579836,0.588734023335713
7500,0.1391792893409729,0.21615596060364534,0.158856709019158,0.00019145503033376107,0.6789657049303823,0.4105645838629673,0.587821625367449
7750,0.1340935379266739,0.21215598586514206,0.15520450308343642,-0.00013216952971611696,0.6776562647019428,0.3984155443147617,0.579938856278965
8000,0.12210368365049362,0.2024184313632211,0.14961618314375008,0.00030469084800194545,0.6499480542749865,0.3987903962126664,0.5484686062574421
8250,0.10901922732591629,0.19128598683189865,0.14091042254563513,-7.769423571663785e-05,0.5732633440938546,0.3457801936973073,0.5303523897749483
8500,0.10228109359741211,0.18528836672628698,0.13459950262460546,0.0003643901259417942,0.5372505178077951,0.33921566457979857,0.517559606829294
8750,0.09547421336174011,0.1789824594852713,0.12820591378736773,0.006353059853089934,0.5021666408177676,0.3510505312821321,0.5012660059569467
9000,0.08727076649665833,0.1711495296150008,0.12231834045223658,0.001803317312377505,0.5267887582251731,0.3590268033289257,0.48859448218007273
9250,0.08019029349088669,0.16401900335520694,0.11673679033932387,-0.002477909159293975,0.5400791560599814,0.35939046489473525,0.4715622044144536
9500,0.12773659825325012,0.18995158730994557,0.1489000914193588,0.10455394696432223,0.48665806144081003,0.41142023031718755,0.46070233494081947
9750,0.07121933251619339,0.15461622845296905,0.10828520897297428,4.076325406237353e-06,0.5027498089903695,0.3126238340186979,0.45704146704705617
10000,0.06807707250118256,0.15116609646353898,0.10524504349446165,-8.809188802755011e-07,0.4769884387706469,0.3145876895753243,0.4441587795015979
